,lep1pt,lep2pt,theta_ll,b1pt,b2pt,theta_bb,MET,dR_l1,dR_l2
18354,74.6396,49.0867,2.04414,87.8809,44.3799,1.12321,26.1736,2.45694,2.20619
18355,84.5005,42.6862,2.62165,85.8933,73.1307,2.25823,79.3276,1.05075,1.08105
18356,52.3703,37.8833,1.05903,130.09,85.8796,1.40653,6.03164,1.4263,0.704515
18357,123.536,40.3195,1.05113,146.54,53.4867,1.35527,56.6523,1.99831,0.930995
18358,109.678,59.2632,1.36243,73.95,49.1164,1.68876,42.5485,2.5265,1.33283
18359,54.8159,54.323,1.42707,126.306,77.82,2.73681,34.5321,1.69666,0.933848
18360,62.5562,58.7349,2.59274,97.5436,68.9095,0.843356,141.644,1.2125,1.31323
18361,96.727,79.5563,1.59712,68.4158,48.3102,1.29242,40.5235,1.45274,1.39263
18362,55.8512,33.5857,1.70088,153.148,81.0782,1.67202,126.921,1.85445,1.31732
18363,64.871,44.6294,1.2038,65.2193,35.2925,1.19626,79.5376,1.79301,1.56594
18364,69.2227,39.8005,2.7356,66.9088,41.5765,0.751688,51.1898,1.65463,1.76804
18365,56.9365,54.1773,2.11294,94.1054,72.0631,2.1158,44.8186,1.23262,1.75822
18366,38.1701,34.7717,0.824734,57.8743,44.4361,0.291398,110.062,2.48734,1.29094
18367,121.43,37.5796,2.15951,139.497,84.1001,2.40969,76.9327,0.824957,0.995667
18368,66.653,33.4898,1.52678,92.976,44.8143,1.33715,91.4784,1.74774,3.24971
18369,288.021,182.679,1.8022,172.702,75.8368,2.45502,49.3183,0.997859,0.784101
18370,53.1601,51.0442,2.72647,71.4493,48.3296,1.74752,52.8555,1.80676,1.62853
18371,76.812,37.5141,1.44383,112.078,37.7993,0.38294,117.393,2.04117,1.08272
18372,48.0651,35.3553,0.532095,115.388,61.6388,1.93249,2.88199,1.39912,2.10237
18373,91.2199,81.9421,2.80573,120.576,119.332,2.21271,172.384,0.766248,0.994233
18374,182.46,50.9567,2.5167,159.263,76.165,2.08463,78.2476,0.731442,1.32469
18375,101.821,42.5584,1.68933,82.8385,30.871,0.898759,22.9744,2.68359,2.79388
18376,51.0568,45.9134,0.726514,52.6535,47.941,1.01593,21.6213,1.83214,1.13666
18377,62.2899,44.8682,2.25983,101.015,97.4112,1.63168,103.366,1.39148,1.18401
18378,58.5037,44.0292,0.52832,46.7721,32.9892,0.482473,82.1281,2.45129,2.3088
18379,66.6123,33.2983,2.55296,110.258,41.7045,2.34822,130.012,3.37602,1.16237
18380,142.335,68.6184,1.90412,146.795,93.119,2.80025,165.54,0.596547,1.45533
18381,43.9745,41.2853,1.08508,100.211,73.0384,0.823462,29.5396,1.07138,1.28727
18382,84.5523,41.2621,0.676903,93.5073,88.6051,1.47378,42.5103,1.869,1.98428
18383,173.431,60.4864,1.45891,186.013,118.783,1.54233,85.3581,0.801026,1.13724
18384,69.7545,46.8863,1.62891,46.8463,35.1146,0.733177,57.887,2.90624,1.73608
18385,50.7267,40.2001,0.785045,85.7918,39.582,1.47636,115.594,1.69247,3.17937
18386,157.378,43.304,2.85953,79.548,44.0439,2.30673,32.3573,1.45675,1.15672
18387,134.617,33.5733,1.89991,184.7,65.2839,2.57182,50.352,1.10612,1.71361
18388,50.9098,32.4057,0.593317,140.334,45.4442,0.618723,57.3661,3.1183,1.10282
18389,74.6494,58.2689,2.00392,154.698,82.72,1.97885,42.8296,1.72761,1.27379
18390,81.3202,33.3396,2.22205,123.888,50.0363,1.73288,62.1268,2.63656,1.28731
18391,160.434,37.6105,2.196,114.056,69.6554,2.31793,88.9427,1.15729,1.56494
18392,68.0051,50.0313,1.11824,121.278,68.5501,1.10951,90.034,1.74746,2.64169
18393,32.4651,31.6755,1.59708,79.6745,68.4121,2.77386,58.6809,1.12508,2.7986
18394,56.4314,46.9534,1.22264,75.7875,60.6009,2.28762,41.2987,1.93954,2.42321
18395,81.1295,40.6276,0.960901,84.9747,47.7512,1.61917,29.2426,1.54198,0.940775
18396,93.9333,35.3905,0.593448,119.867,44.3032,0.623604,20.6226,2.74391,0.84784
18397,81.5785,78.2123,0.614365,204.131,102.605,0.492299,65.0833,1.02341,0.80299
18398,70.2307,46.8004,1.67727,82.1165,40.5489,1.91008,92.3859,1.5455,1.5677
18399,48.295,35.8764,0.938654,64.0569,46.0272,1.7965,27.9211,1.6154,1.94412
18400,95.4843,63.1827,2.64803,138.879,31.3418,2.13029,146.638,0.832872,0.891899
18401,87.6161,48.3506,0.779367,52.0718,51.2164,0.626728,81.0458,1.26776,2.44284
18402,85.9302,73.8126,1.36394,144.764,44.4001,1.80071,72.1472,1.59365,1.0642
18403,65.2828,43.9738,2.23084,75.4255,73.7597,2.99263,84.41,1.18694,2.015
18404,112.594,43.8457,1.59109,54.1433,39.753,1.58073,13.3265,3.20362,1.57504
18405,40.2807,38.3408,1.50938,42.7504,31.6777,1.84505,45.9173,2.7067,0.66048
18406,155.358,63.397,2.5679,207.876,49.6689,2.80869,112.785,1.205,0.933484
18407,42.0407,32.0484,1.46439,104.618,104.181,1.15089,4.77158,1.7963,1.16209
18408,42.6922,39.129,0.409806,125.801,98.7686,1.61469,160.974,2.28252,0.906506
18409,63.9519,44.2847,1.76389,121.253,113.868,1.04347,93.6386,1.05923,0.727644
18410,92.6656,72.3307,1.48491,85.3456,62.0287,2.31811,35.9212,1.29875,1.75836
18411,37.3124,36.7298,1.6399,37.4288,34.9386,1.34068,44.4918,1.73606,2.44259
18412,58.0393,48.93,2.7761,130.676,51.0731,1.52806,128.759,0.710225,1.30887
18413,90.1585,84.8337,2.12188,84.6429,56.877,1.69414,115.064,1.06526,1.88771
18414,49.7734,30.9338,1.61284,91.2357,80.2159,1.90998,93.1621,2.46227,2.37402
18415,38.8972,34.9951,1.60971,151.613,121.887,2.70034,37.7218,2.14537,1.30508
18416,97.9788,85.5582,1.82721,97.0519,43.5466,2.61308,80.0944,1.07888,1.19684
18417,195.264,41.9166,1.8426,190.307,48.365,2.11933,63.0524,1.38193,1.06884
18418,81.7992,57.5264,2.05751,84.5318,51.5213,0.89411,64.8453,0.875843,1.98103
18419,110.523,35.5718,2.5146,235.294,61.8476,2.48097,86.6327,0.948378,1.18617
18420,85.0264,42.3364,1.89234,38.7083,32.6626,1.22486,143.899,0.876643,1.94159
18421,89.7495,87.2912,1.66728,125.676,104.511,1.82213,35.6599,1.30769,0.717759
18422,61.4073,32.4048,1.31083,97.9785,34.3485,2.57478,31.4724,2.97553,1.64102
18423,62.4767,40.6246,1.35536,62.6931,60.2384,0.965158,23.7488,2.92169,2.72865
18424,45.7582,43.4416,0.80626,92.2706,30.3295,1.70591,135.991,2.37236,1.49675
18425,72.5627,59.1851,2.17294,75.3807,50.8253,1.76526,67.8951,1.38315,1.66393
18426,96.4296,41.7907,0.212539,88.7517,69.6861,0.571238,40.4588,1.22377,1.96652
18427,87.9079,45.2817,1.89559,144.384,81.8149,1.17257,56.6618,1.16937,1.90343
18428,49.4381,37.2191,1.63764,89.6309,74.3794,1.25283,19.5239,1.63443,2.33682
18429,104.503,54.7669,2.11132,57.6598,47.8319,0.276441,16.1963,2.38782,2.0926
18430,73.5416,56.8921,0.883779,80.9647,72.9223,1.2375,88.4919,1.48798,1.84936
18431,111.184,75.6922,1.55125,110.672,107.704,0.634499,74.5474,1.12752,0.761373
18432,59.386,43.1769,1.9193,113.625,62.3816,2.72646,105.011,1.04602,2.14938
18433,40.6735,32.5532,0.285029,74.5318,37.4245,1.5565,84.254,3.44327,1.4795
18434,132.696,32.2795,2.47519,118.974,65.7202,0.950695,47.9988,1.21664,0.962793
18435,81.0959,63.9781,1.3129,87.373,51.5111,1.14242,55.6554,2.61539,1.85871
18436,92.4652,40.3766,0.67052,105.851,82.5218,1.15662,87.5647,0.993048,1.577
18437,52.2875,35.4122,1.16246,75.1586,34.5874,0.752194,16.5591,2.97755,1.76935
18438,172.711,36.2952,1.10596,76.0582,56.9229,0.653111,79.8311,1.22719,2.1823
18439,55.6531,42.3771,0.707724,54.9851,42.9631,1.66226,81.33,1.27531,2.3679
18440,144.633,86.3601,1.38674,68.7482,40.5233,2.12265,125.292,1.6002,0.73067
18441,47.0083,31.1911,0.365402,94.9595,81.308,1.0357,90.5968,2.61612,1.86023
18442,102.749,47.5397,1.93602,137.905,49.3733,1.50506,54.5705,1.94366,1.73894
18443,79.9159,41.2691,2.50374,176.555,93.1184,1.78747,33.3171,1.00728,1.75788
18444,71.2946,58.702,0.603605,172.368,31.7252,0.660423,106.89,3.05251,1.9192
18445,71.7724,55.6148,1.0115,107.747,93.4154,2.24393,25.1828,0.973588,1.03709
18446,48.7184,33.0576,2.32825,228.753,46.281,1.17588,137.807,1.16048,1.33184
18447,109.788,40.1621,1.43814,198.544,104.963,1.40399,108.065,1.20276,0.947993
18448,49.6548,36.5872,2.54315,69.1651,53.3861,1.64886,23.8278,0.937419,0.847069
18449,51.489,36.2437,1.56825,123.571,92.8123,1.91537,107.017,0.737229,1.85128
18450,47.3041,43.8447,2.00903,84.478,70.3985,1.74801,42.0346,3.16272,2.76818
18451,99.7204,45.1661,0.401993,111.118,32.7644,0.796042,35.4578,3.22351,2.17906
18452,125.961,80.2892,2.45308,172.233,94.3736,1.68586,46.2753,0.994414,0.757197
18453,128.354,73.799,2.56656,84.9224,80.5297,1.82622,137.158,1.10673,1.15614
18454,67.0395,37.4511,2.30866,57.5264,50.1027,2.14687,57.9792,2.65809,2.55251
18455,93.1563,53.7101,0.879883,97.366,53.6017,1.87591,30.1552,2.20011,1.5046
18456,56.0207,35.3691,2.21091,77.5688,46.2788,2.27115,78.9222,2.074,0.949571
18457,85.748,39.5446,1.37987,62.7719,30.0866,1.8705,63.1234,1.08182,2.78047
18458,54.9482,45.9887,0.702954,115.377,60.4654,1.1926,51.7553,1.13939,0.874197
18459,93.3884,33.3682,1.79866,114.629,94.1093,2.10561,115.975,0.890654,1.5022
18460,74.0458,35.9556,1.19881,70.8886,61.5908,2.97921,45.1989,1.53998,1.43929
18461,63.5733,59.2405,1.97048,69.436,31.0745,1.34269,23.0909,2.09863,1.03047
18462,71.4764,43.1623,0.991859,54.1109,36.0118,0.247909,5.73516,2.4181,2.77206
18463,143.543,103.939,2.83238,69.5925,64.8111,1.98139,17.4713,1.64258,0.930058
18464,92.3337,51.4286,2.02683,123.221,86.1317,2.01632,15.7542,2.485,1.02001
18465,94.6531,63.3037,2.62409,94.3841,76.6239,1.66011,132.943,1.15911,1.12075
18466,75.8162,37.436,2.22871,99.3857,57.65,0.994619,52.1601,2.12311,1.52227
18467,93.8872,55.7692,1.38341,216.511,61.8044,1.33606,196.795,0.721872,0.750593
18468,66.6909,36.3604,1.43517,120.731,50.0387,0.582087,85.6702,1.74226,1.94733
18469,73.6795,37.4845,1.26557,145.353,60.8102,2.03155,125.925,1.43331,1.72028
18470,103.598,34.3257,2.83194,202.622,53.1611,2.298,118.754,2.11225,1.35837
18471,33.3014,30.3874,0.838653,88.586,39.8583,2.54488,95.9526,1.53613,1.13726
18472,187.355,131.654,2.67214,59.617,48.1421,0.831024,79.3607,2.07894,1.70254
18473,65.5076,34.5492,1.82018,84.2702,71.9519,0.999074,105.335,1.9578,1.04332
18474,88.2746,40.4294,2.82458,106.528,42.061,1.78187,42.4996,1.81068,1.19975
18475,180.946,64.6253,1.31982,88.2798,69.5209,0.814376,92.4213,1.81476,0.649054
18476,99.6135,55.3378,1.00659,177.852,155.913,1.0774,25.2781,0.813141,0.758367
18477,88.8926,30.4715,2.51111,71.8322,38.2748,1.60581,37.835,2.13172,1.52364
18478,70.6227,57.8527,1.60139,155.344,62.8974,2.18411,105.328,1.30285,0.750237
18479,71.6107,50.5028,1.63522,49.789,41.2619,0.77612,55.834,0.977051,2.60657
18480,74.4384,39.8178,2.3727,64.1248,37.7614,0.635809,53.5038,1.88418,1.63902
18481,90.1773,79.4727,2.26759,84.6408,52.0563,1.62578,38.0262,1.6564,1.68846
18482,52.2587,46.476,0.926281,63.0802,45.4077,2.53864,44.2157,2.96321,1.91187
18483,46.2595,44.9515,0.930405,83.89,69.5925,1.54914,22.7728,1.24408,2.10719
18484,84.7164,31.6422,1.25445,55.2412,50.2732,1.90213,41.9616,1.94778,1.79161
18485,93.4479,73.7515,2.63926,206.322,114.472,2.05751,116.609,0.612867,1.08584
18486,100.469,90.4341,2.43952,149.487,92.9314,2.33825,143.168,1.14167,0.86577
18487,139.69,37.3183,1.93968,260.884,145.426,2.74199,53.2774,0.930459,1.05905
18488,92.239,79.6423,0.761883,197.978,78.4585,0.468617,147.295,0.827509,1.48525
18489,112.457,55.7381,2.10692,58.3695,34.8064,2.28047,41.3941,2.68426,1.46688
18490,154.041,90.4599,1.02897,79.2634,45.6209,1.6366,96.7717,1.47701,0.893002
18491,128.152,83.7091,1.07897,145.351,44.8004,2.58335,47.2603,1.59456,0.939253
18492,70.9528,37.319,2.06564,105.357,83.5389,1.32033,30.7441,2.0104,1.03087
18493,54.6273,48.0046,1.15246,176.435,128.95,1.0999,51.0287,0.693977,0.823141
18494,167.526,44.8232,0.762996,159.92,48.8873,0.371048,63.3858,1.21366,0.736431
18495,41.4522,37.0824,0.527948,59.9572,30.3218,1.52916,94.2432,3.21855,2.13151
18496,88.4358,52.8073,2.14352,166.31,32.0589,0.851815,193.952,4.43272,1.21484
18497,321.966,212.621,0.650317,81.7561,67.0958,0.541465,148.484,0.654655,0.921047
18498,137.592,59.3452,0.666027,77.193,40.7969,1.47989,104.841,1.45704,0.752906
18499,63.263,55.5745,0.26867,68.4755,41.5242,0.201034,34.005,2.71016,2.20745
18500,65.8829,55.5003,0.494571,88.4038,87.2811,1.10949,44.6891,1.71728,1.53996
18501,122.276,59.2777,1.80189,174.133,73.8089,1.37236,57.1121,1.97139,1.09513
18502,43.7203,31.2133,0.810815,86.976,48.194,1.21542,17.4205,1.97287,2.13686
18503,68.3022,53.0942,1.88686,122.343,40.4924,1.17319,95.6564,2.10601,1.22242
18504,96.8028,71.1388,1.11967,79.4131,45.1315,2.06647,85.5752,1.78719,2.15024
18505,45.7147,38.3136,0.305491,82.2171,45.4861,1.49526,33.3644,2.73462,2.4332
18506,109.361,49.9507,1.5854,123.748,70.1219,1.85825,31.3129,1.40848,1.60814
18507,90.3612,65.0376,1.58383,80.0959,38.8398,1.72488,118.837,1.55772,2.11402
18508,75.2357,39.2601,0.933209,62.1791,38.4318,2.48997,48.4812,2.78098,1.53284
18509,55.9028,52.9484,2.12033,125.507,51.202,1.37787,99.8119,1.33385,1.29147
18510,73.3087,73.0581,0.696618,87.5608,30.7006,0.345393,50.3709,1.76166,1.96819
18511,74.0214,43.9581,1.01941,74.2751,55.884,1.19894,65.1362,1.78625,1.86834
18512,75.4619,59.4943,2.0237,83.4547,38.9611,1.82097,87.482,2.90581,2.5699
18513,97.0341,59.3216,1.70799,128.07,54.2175,0.855227,58.1511,0.961527,1.79539
18514,96.2748,86.2395,2.37502,50.3937,42.3264,2.45643,65.9757,2.17762,1.9915
18515,135.379,32.1381,1.35623,113.089,50.116,1.08111,17.4952,2.61032,1.5767
18516,226.503,81.7476,2.3812,79.6537,69.8358,2.22392,130.429,1.35927,0.997483
18517,64.4795,45.7414,2.47393,52.0036,37.7411,2.06674,27.5884,1.12004,1.14671
18518,100.776,60.0411,1.06187,58.843,47.9105,0.955162,46.7827,1.16372,1.07908
18519,64.1474,34.0905,0.666576,58.4897,36.7858,2.12015,25.6839,3.02514,2.37997
18520,53.396,49.7785,1.76735,57.4054,41.2819,0.907092,21.6329,1.77075,2.12126
18521,44.8415,31.0415,0.608479,80.0158,54.4775,1.73851,75.8895,2.15678,2.49842
18522,44.1362,36.2626,1.01143,111.068,59.693,1.29437,97.085,3.15831,0.855105
18523,64.6722,37.7628,1.33619,129.536,93.1064,2.2725,177.676,1.47243,2.06946
18524,92.8684,38.5675,0.538001,108.48,59.4711,0.684534,25.8287,2.31563,1.79231
18525,82.7592,37.1089,1.65148,82.1264,77.1115,0.979256,95.8713,1.31964,2.03328
18526,33.4954,30.4137,2.54431,61.8743,43.9834,2.14445,63.7425,2.13618,2.44823
18527,151.174,96.6581,2.82279,65.5743,55.4359,2.09295,27.4926,1.51523,1.02895
18528,60.7238,33.3188,1.16476,169.767,118.127,2.5641,69.887,0.835896,1.71689
18529,128.369,107.429,1.90203,239.953,172.215,1.7559,113.224,0.658723,0.540737
18530,84.2771,55.6918,1.39104,214.528,165.307,1.24158,69.1916,0.658363,0.964301
18531,157.591,35.1235,1.90427,79.121,49.4546,1.01546,152.44,0.945993,1.58211
18532,67.3418,62.6337,0.80845,74.8123,70.2387,1.85895,6.1309,2.17393,1.65485
18533,106.406,33.3285,1.55262,205.114,47.5724,1.11949,146.871,1.66281,2.22915
18534,67.8013,36.0465,0.84978,89.3231,54.3301,1.5898,74.3984,1.91596,1.16063
18535,80.0205,36.6951,1.57704,66.6027,32.4279,0.422427,60.5679,2.04975,1.4681
18536,58.5471,55.3792,1.16709,125.416,95.2603,0.821719,59.1318,0.625687,1.05033
18537,68.1037,36.9369,0.913176,80.9239,32.0781,0.713274,67.9524,3.26234,1.26116
18538,68.0484,65.425,1.7079,80.1084,55.4576,2.90201,36.4049,0.976528,1.28292
18539,91.7116,55.3421,0.538604,117.778,113.994,1.17119,103.177,1.90265,2.96009
18540,69.1546,40.801,0.708436,63.2532,53.5741,1.38792,58.869,1.85793,2.6217
18541,80.1614,34.5095,0.935436,65.0647,32.7416,0.387472,50.0943,2.15647,1.55645
18542,71.3875,36.7237,0.906376,85.9349,75.4323,1.01271,45.8901,1.17464,1.10107
18543,91.627,82.419,1.30825,87.1701,85.6671,1.34371,22.0065,1.29308,1.29619
18544,38.1752,33.9161,0.41795,105.686,44.2141,1.81905,33.2759,3.54519,0.704514
18545,112.786,49.3166,1.7752,73.571,52.1095,0.604784,25.1378,2.42456,1.41213
18546,76.8875,57.9188,0.674771,124.474,64.1869,1.30398,59.2639,1.4597,1.4759
18547,151.243,104.885,1.36934,119.307,60.8203,1.36691,86.1446,0.965421,1.78777
18548,76.7761,58.0248,0.886234,75.6859,52.4615,1.29525,77.1229,1.67977,1.831
18549,113.949,34.9082,2.16015,61.458,55.4686,2.40279,77.2331,1.72795,0.745674
18550,64.6879,44.6371,1.73453,46.0372,33.4303,0.233692,109.971,0.881449,2.13983
18551,70.742,48.4057,1.11058,70.4502,59.5583,1.49811,61.0665,1.85275,2.38895
18552,238.744,69.7119,1.92183,145.151,87.7396,0.680104,133.53,0.763589,1.15278
18553,107.143,104.352,0.66748,91.6712,68.0503,1.00611,20.5786,0.957384,1.61397
18554,132.221,73.9451,1.36884,124.12,99.545,1.40407,29.359,1.43026,1.24209
18555,286.274,30.079,1.04301,330.679,55.0012,0.407634,41.2364,0.934623,1.28565
18556,63.5947,58.8145,2.26271,117.42,78.9875,3.09913,52.6574,1.83376,0.61644
18557,47.6567,46.884,0.688427,116.136,65.1794,2.99794,88.6423,2.89761,0.867982
18558,48.7904,47.7914,0.918608,69.867,36.2779,1.11827,36.6031,2.49035,1.63324
18559,57.0415,37.8009,0.342984,85.0877,50.208,2.07117,78.1942,1.36117,2.77958
18560,77.7488,62.2857,1.54192,82.8488,74.033,1.89485,88.0624,1.69143,1.0697
18561,58.7828,34.7377,0.235017,115.728,61.8813,1.20581,91.1816,1.62337,1.62934
18562,149.892,114.078,1.23963,185.509,83.3537,1.65399,152.582,0.777109,1.25245
18563,39.1604,30.9754,1.03999,107.977,61.3694,1.59176,77.0525,1.29258,1.63191
18564,55.3025,47.9495,0.931308,207.971,57.4948,0.970333,50.1214,1.00188,0.911407
18565,68.9155,62.739,1.8622,98.9615,77.7164,1.37404,25.4264,1.57471,1.88874
18566,130.117,85.7884,2.73329,194.174,56.2483,1.98836,164.313,0.506597,1.17004
18567,121.022,33.9124,0.968801,64.8113,61.2384,1.30098,54.91,2.14759,2.23851
18568,66.1004,55.9482,1.73568,75.3177,65.8249,1.31435,39.702,1.72673,2.29868
18569,112.413,36.7338,0.976663,69.1045,64.1633,1.84089,114.416,1.37187,1.7021
18570,116.613,94.8111,2.22582,282.428,78.3542,2.98045,207.43,0.903145,0.640926
18571,64.3129,46.661,2.25679,55.5491,42.7135,0.677381,78.7643,2.67599,1.2825
18572,67.3154,57.8019,1.35423,93.3681,31.2192,1.60358,53.6855,1.48637,2.65594
18573,124.852,41.127,2.09728,73.46,65.1251,2.80398,106.932,1.1587,1.30244
18574,76.0143,33.2208,0.909974,92.6678,36.9082,1.45745,46.6551,0.976103,2.26855
18575,66.4903,36.3526,0.412374,49.9384,37.2425,1.74143,32.5604,2.64732,2.78431
18576,45.6935,35.9681,1.8274,87.5408,37.2777,0.606197,36.2651,1.05558,2.73033
18577,99.9841,88.1485,1.56643,94.8155,58.9156,1.05416,71.8021,1.24597,1.07577
18578,47.2147,46.0835,2.64371,67.5274,42.0411,2.38751,67.9144,2.4996,1.53616
18579,74.5727,55.4433,1.60813,74.249,65.6935,1.31867,48.5675,1.31816,1.95006
18580,56.8372,43.8607,1.425,72.8635,53.5434,0.651023,134.173,1.50814,1.14367
18581,55.0252,37.7129,1.77929,200.812,53.7274,2.07526,175.132,1.40103,2.48894
18582,56.3768,34.3206,0.298638,73.9831,43.0205,0.433449,70.7628,3.14378,0.888616
18583,84.5455,43.2148,0.460327,55.8499,43.1167,1.63949,35.9315,2.12298,2.5964
18584,132.279,59.4608,2.16943,77.6636,66.9084,1.81603,98.0589,1.28046,0.921264
18585,42.3395,39.7809,1.26305,60.1183,56.2676,1.22752,89.6019,2.36156,2.1146
18586,68.1608,49.7881,1.0205,131.026,125.367,1.10273,54.556,0.634898,1.3995
18587,95.7079,56.2833,1.16684,47.5445,38.2094,1.00043,27.1025,2.67228,1.80482
18588,106.83,69.3928,2.55782,144.009,91.6578,2.53514,29.2051,0.838361,1.36515
18589,67.4032,59.7936,0.48075,97.7886,96.8254,0.775987,35.0188,1.63073,2.02948
18590,86.6514,34.083,1.17958,78.6352,32.5898,1.18468,89.3467,2.03667,3.11663
18591,64.1906,48.6357,2.01251,83.3617,34.8908,1.67151,42.7489,1.14853,1.85574
18592,91.3579,48.6897,2.19981,102.689,69.0916,1.29131,100.706,1.50684,1.48834
18593,66.1639,65.6921,1.94502,73.9184,50.3257,2.81019,26.7936,1.32327,1.49743
18594,106.662,43.0361,1.3328,186.062,153.05,1.93848,18.5212,0.747208,1.15474
18595,46.9565,46.5128,0.50656,124.661,30.6019,0.640434,88.7673,1.92404,2.32943
18596,91.797,63.6794,1.48461,81.911,47.6693,0.759909,65.8516,1.81844,1.20418
18597,70.0618,48.8089,2.23864,139.507,52.6606,2.65018,119.99,1.92552,1.00634
18598,35.0024,31.2535,0.708625,76.3485,71.0694,0.553206,82.6964,1.76377,1.12185
18599,90.5961,60.7669,0.778677,80.1701,31.2661,1.02741,38.3656,2.20783,1.39792
18600,65.3162,35.6765,0.889876,120.942,45.7579,0.838182,83.5371,2.14394,2.86941
18601,36.5633,32.2741,1.43841,109.288,42.8251,1.90655,48.108,1.49252,1.80367
18602,66.322,61.5244,0.42553,97.9464,72.4305,0.854785,38.9591,1.60351,1.38477
18603,67.959,51.0129,1.01967,81.8983,51.196,1.53866,54.9065,1.11878,1.09066
18604,70.9119,45.8472,1.058,95.1628,51.1421,1.48166,14.1006,2.02386,2.32709
18605,106.12,91.6205,0.842697,118.844,62.5497,0.855756,34.0024,1.14533,1.71956
18606,72.4036,33.8599,0.873739,147.479,72.5881,1.60703,47.0504,1.1213,1.73006
18607,38.4047,31.6652,1.38668,94.9595,93.2675,1.90556,47.0281,1.98211,1.94923
18608,98.1149,80.7711,2.92347,145.853,137.216,2.43987,7.56585,1.04686,0.975402
18609,59.6281,31.7275,0.496086,83.8665,60.241,1.34317,96.231,2.78925,1.01025
18610,41.3852,36.4213,1.00719,92.3224,39.6888,0.616712,35.7979,1.6754,0.677465
18611,53.4605,44.2056,0.739092,142.348,89.8723,1.49955,44.9326,1.4591,1.30602
18612,52.6643,33.3593,1.23249,93.3597,59.2568,0.855334,132.251,0.545987,2.57086
18613,60.7781,45.6366,1.15191,148.718,140.42,1.56455,30.7907,1.08902,0.758495
18614,77.1298,54.187,1.79279,106.695,50.797,1.40682,143.605,0.906492,1.71779
18615,72.2646,65.4868,1.73447,50.4703,42.769,0.798168,4.19289,1.63965,2.16724
18616,266.434,174.335,2.46249,69.1262,38.5321,1.64014,120.613,0.755349,1.36037
18617,101.123,43.405,1.82446,68.9782,33.6461,2.35594,93.7825,1.93138,2.43921
18618,52.2769,30.6683,0.859324,67.1722,35.5401,0.38052,48.2117,2.03252,2.13144
18619,67.1792,38.5722,1.74595,160.339,118.968,1.27852,64.7874,0.825654,0.806017
18620,65.0555,45.5351,0.274314,55.9951,51.931,0.965434,23.5401,2.53465,3.13935
18621,119.779,33.9456,1.93674,85.2199,74.7689,1.40447,89.6926,0.965008,2.28246
18622,137.741,79.9487,2.12674,35.5885,33.7499,2.06589,44.3522,1.0644,1.74244
18623,131.382,128.572,1.49197,107.26,70.0255,1.23496,96.7506,0.72984,0.595571
18624,52.8619,36.388,1.71856,59.6464,32.5704,1.72265,45.575,2.39853,1.36336
18625,84.0987,40.5887,2.82315,93.6193,51.9421,2.03075,57.6,1.8494,0.83656
18626,66.5152,60.1913,1.79081,84.8892,55.8078,2.44938,46.6762,2.10801,1.76458
18627,157.548,110.701,2.0139,182.457,66.4825,0.352367,100.504,2.79214,1.80756
18628,44.0553,30.131,1.5456,73.8526,61.419,1.76946,28.3696,1.83783,1.56034
18629,154.047,63.9148,1.2363,120.564,73.6911,1.39462,26.9098,1.66037,1.39784
18630,50.6053,31.3857,1.16067,161.703,82.8846,1.22795,104.106,0.95885,1.58515
18631,84.3046,36.0011,1.45194,50.825,44.8345,1.33806,79.5931,2.38264,2.29291
18632,50.1438,32.9792,1.49942,69.6187,52.2876,0.754061,107.491,1.64964,1.08097
18633,242.914,156.495,0.940208,102.083,53.1648,0.685931,99.435,1.39432,0.699208
18634,131.874,64.817,1.37725,101.247,77.8392,1.00882,34.8849,0.799418,1.06458
18635,83.3335,72.3168,1.97536,99.799,46.9604,1.32375,93.3091,1.10694,1.76167
18636,60.5343,45.6939,1.36346,89.2344,62.2127,2.12592,71.6247,2.65952,1.68493
18637,70.4286,40.3122,1.44736,77.431,49.2645,0.496812,27.0239,1.60047,1.72125
18638,33.854,33.4283,1.27156,142.667,117.596,1.28809,86.2467,1.0992,1.69365
18639,68.6784,56.5879,1.39703,127.171,108.993,2.08614,45.2218,1.69532,1.04076
18640,74.0147,52.0095,1.05029,81.6134,43.9467,2.80334,71.5569,4.45805,1.6037
18641,110.26,77.6531,0.893308,86.6914,59.8763,2.07679,61.9104,1.88259,2.11661
18642,73.1886,52.2631,1.52278,193.975,109.572,2.25474,90.9939,0.812035,1.04869
18643,54.3712,47.4367,0.610279,104.362,54.4926,1.08769,69.0572,3.29982,0.777028
18644,58.2015,36.5686,1.0275,46.8509,38.8687,1.21314,88.3722,0.914972,0.898403
18645,111.051,102.341,2.57096,67.1002,43.4745,1.61614,28.6657,1.07484,1.23891
18646,42.8962,39.5053,1.9654,68.3296,55.2724,1.90584,122.442,1.79264,2.11365
18647,60.7213,37.4261,1.73564,124.49,62.0376,0.830593,44.0413,1.92054,1.97738
18648,49.6429,30.3945,1.99723,223.972,152.435,2.80703,42.4601,1.37227,2.09928
18649,55.2212,33.4676,1.41418,137.94,129.687,1.7243,53.1116,1.18627,1.01503
18650,81.3655,43.096,1.65464,125.122,84.0499,1.5285,40.7184,0.985175,1.5719
18651,57.9711,32.6185,2.75828,121.839,61.0121,2.54149,49.3762,2.24556,2.21603
18652,84.8662,37.1135,2.6144,75.6811,30.9951,2.92515,102.01,2.09751,2.20038
